Net,P1Score,P2Score
-5312,7038,12350
-5312,7038,12350
-5312,7038,12350
-5312,7038,12350
-5750,7038,12788
-5612,7175,12788
-5612,7175,12788
-5612,7175,12788
-5225,7862,13088
-5425,7862,13288
-5550,8138,13688
-5850,8138,13988
-5675,8712,14388
-5538,9150,14688
-5362,9725,15088
-5662,9725,15388
-6062,9725,15788
-6462,9725,16188
-6562,9725,16288
-6962,9725,16688
-6588,10600,17188
-6688,10600,17288
-7188,10600,17788
-6850,11038,17888
-6712,11475,18188
-6875,11612,18488
-7038,11750,18788
-7000,11888,18888
-6962,12025,18988
-7162,12025,19188
-7362,12025,19388
