Net,P1Score,P2Score
300,4338,4038
300,4338,4038
300,4338,4038
300,4338,4038
300,4338,4038
300,4338,4038
300,4338,4038
300,4338,4038
162,4338,4175
162,4338,4175
162,4338,4175
162,4338,4175
162,4338,4175
162,4338,4175
-50,4475,4525
225,4750,4525
225,4750,4525
225,4750,4525
225,4750,4525
500,5025,4525
150,5025,4875
-412,5162,5575
-138,5438,5575
0,5575,5575
0,5575,5575
350,5925,5575
350,5925,5575
-700,5925,6625
-700,5925,6625
-1050,6275,7325
-1050,6275,7325
-1400,6275,7675
-1750,6275,8025
-2100,6275,8375
