Net,P1Score,P2Score
-1362,10650,12012
-1362,10650,12012
-1362,10650,12012
-1362,10650,12012
-1362,10650,12012
-1362,10650,12012
-1538,10650,12188
-838,11350,12188
-1188,11350,12538
-1362,11350,12712
-1575,11488,13062
-1488,11975,13462
-825,12812,13638
-375,13438,13812
-62,13850,13912
425,14612,14188
938,15450,14512
1550,16288,14738
2512,17250,14738
2738,17525,14788
3325,18488,15162
4075,19462,15388
4738,20225,15488
5225,20712,15488
5550,21262,15712
6250,21962,15712
6600,22312,15712
6950,22662,15712
