Net,P1Score,P2Score
-7700,4288,11988
-7700,4288,11988
-7700,4288,11988
-7700,4288,11988
-7700,4288,11988
-7700,4288,11988
-7700,4288,11988
-7312,4725,12038
-7312,4725,12038
-7638,4725,12362
-8088,4825,12912
-8550,4825,13375
-8825,5025,13850
-9550,5125,14675
-9700,5125,14825
-10125,5125,15250
-10700,5125,15825
-10700,5125,15825
-10700,5125,15825
-10700,5125,15825
-10700,5125,15825
-10562,5262,15825
-10462,5362,15825
-10288,5538,15825
-10288,5538,15825
-10188,5638,15825
-10638,5638,16275
