Net,P1Score,P2Score
0,8038,8038
0,8038,8038
0,8038,8038
0,8038,8038
75,8112,8038
175,8212,8038
200,8388,8188
225,8462,8238
175,8562,8388
-600,8762,9362
-600,8962,9562
-588,9212,9800
-612,9288,9900
-125,9825,9950
25,9975,9950
288,10238,9950
-25,10362,10388
150,10538,10388
250,10638,10388
-250,11012,11262
-125,11138,11262
-50,11212,11262
-225,11475,11700
-1488,11525,13012
-1300,11712,13012
-2150,11738,13888
-2100,11788,13888
-2538,11788,14325
-2950,11812,14762
-3688,11950,15638
-4125,11950,16075
