ID,TeamIdx,BotIdx,PosX,PosY,Action,ActX,ActY
0,1,11,60,60,i,0,0
1,1,11,62,61,i,0,0
2,1,11,63,62,i,0,0
3,1,13,66,65,i,0,0
4,2,11,140,140,i,0,0
5,2,11,138,140,i,0,0
6,2,0,134,138,i,0,0
7,2,0,132,139,i,0,0
8,2,0,130,137,i,0,0
9,2,0,133,136,i,0,0
10,2,0,138,137,i,0,0
0,1,11,69,70,i,0,0
1,1,11,70,71,i,0,0
2,1,11,72,72,i,0,0
3,1,13,71,71,m,76,76
4,2,11,131,131,i,0,0
5,2,11,129,130,i,0,0
6,2,0,128,131,i,0,0
7,2,0,125,132,i,0,0
8,2,0,123,130,i,0,0
9,2,0,126,129,i,0,0
10,2,0,132,131,i,0,0
0,1,11,78,80,i,0,0
1,1,11,79,81,i,0,0
2,1,11,81,82,i,0,0
3,1,13,76,77,i,0,0
4,2,11,121,121,m,114,114
5,2,11,119,121,m,113,114
6,2,0,121,124,i,0,0
7,2,0,119,125,i,0,0
8,2,0,117,123,i,0,0
9,2,0,119,122,m,114,117
10,2,0,125,124,i,0,0
0,1,11,86,89,m,96,96
1,1,11,88,91,a,110,112
2,1,11,90,92,a,110,112
3,1,13,82,83,m,87,88
4,2,11,112,112,a,88,91
5,2,11,110,112,a,90,92
6,2,0,115,117,m,112,114
7,2,0,113,118,m,110,115
8,2,0,111,116,m,109,114
9,2,0,113,115,m,107,109
10,2,0,118,118,m,118,118
0,1,11,97,96,a,106,109
1,1,11,94,99,a,105,109
2,1,11,95,98,a,105,109
3,1,13,87,89,a,105,109
4,2,11,103,108,a,94,99
5,2,11,104,106,a,97,96
6,2,0,108,111,m,103,106
7,2,0,106,111,m,102,106
8,2,0,105,109,m,98,105
9,2,0,106,109,m,105,102
10,2,0,111,111,m,106,106
0,1,11,97,96,a,103,101
1,1,11,94,99,a,98,105
2,1,11,95,98,a,103,101
3,1,13,91,94,a,98,105
4,2,11,103,108,a,94,99
5,2,11,104,106,a,97,96
6,2,0,101,108,m,96,101
7,2,0,106,103,m,101,97
8,2,0,98,105,m,95,102
9,2,0,103,101,m,99,98
10,2,0,104,107,m,98,105
0,1,11,97,96,a,101,97
1,1,11,94,99,a,97,104
2,1,11,95,98,a,99,98
3,1,13,91,94,a,97,104
4,2,11,103,108,a,94,99
5,2,11,104,106,a,97,96
6,2,0,96,101,i,0,0
7,2,0,101,97,m,99,95
8,2,0,95,102,a,94,99
9,2,0,99,98,a,97,96
10,2,0,97,104,m,93,101
0,1,11,97,96,x,0,0
1,1,11,94,99,x,0,0
2,1,11,95,98,a,96,101
3,1,13,91,94,a,92,101
4,2,11,103,108,a,95,98
5,2,11,104,106,a,95,98
6,2,0,96,101,a,94,99
7,2,0,99,95,a,97,96
8,2,0,95,102,i,0,0
9,2,0,99,98,i,0,0
10,2,0,92,101,i,0,0
0,1,11,97,96,x,0,0
1,1,11,94,99,x,0,0
2,1,11,95,98,a,96,100
3,1,13,91,94,a,95,101
4,2,11,102,107,a,95,98
5,2,11,104,106,a,95,98
6,2,0,96,100,a,95,98
7,2,0,97,96,i,0,0
8,2,0,95,101,m,91,97
9,2,0,99,98,m,97,94
10,2,0,92,101,m,93,99
0,1,11,97,96,x,0,0
1,1,11,94,99,x,0,0
2,1,11,95,98,x,0,0
3,1,13,91,94,a,97,96
4,2,11,102,107,a,91,94
5,2,11,104,106,a,91,94
6,2,0,96,100,m,95,99
7,2,0,97,96,a,95,98
8,2,0,91,97,i,0,0
9,2,0,96,93,m,95,93
10,2,0,93,99,m,92,99
0,1,11,97,96,x,0,0
1,1,11,94,99,x,0,0
2,1,11,95,98,x,0,0
3,1,13,91,94,a,95,95
4,2,11,99,104,a,91,94
5,2,11,101,103,a,91,94
6,2,0,94,98,m,89,99
7,2,0,95,95,a,91,94
8,2,0,91,97,a,91,94
9,2,0,95,93,a,91,94
10,2,0,90,100,m,88,96
0,1,11,97,96,x,0,0
1,1,11,94,99,x,0,0
2,1,11,95,98,x,0,0
3,1,13,91,94,a,95,95
4,2,11,99,104,a,91,94
5,2,11,101,103,a,91,94
6,2,0,88,99,m,88,93
7,2,0,95,95,a,91,94
8,2,0,91,97,a,91,94
9,2,0,95,93,a,91,94
10,2,0,88,96,a,91,94
0,1,11,97,96,x,0,0
1,1,11,94,99,x,0,0
2,1,11,95,98,x,0,0
3,1,13,91,94,x,0,0
4,2,11,99,104,a,91,94
5,2,11,101,103,a,91,94
6,2,0,88,93,i,0,0
7,2,0,95,95,i,0,0
8,2,0,91,97,a,91,94
9,2,0,95,93,a,91,94
10,2,0,88,96,i,0,0
0,1,11,97,96,x,0,0
1,1,11,94,99,x,0,0
2,1,11,95,98,x,0,0
3,1,13,91,94,x,0,0
4,2,11,99,104,i,0,0
5,2,11,101,103,i,0,0
6,2,0,88,93,i,0,0
7,2,0,95,95,i,0,0
8,2,0,91,97,i,0,0
9,2,0,95,93,i,0,0
10,2,0,88,96,i,0,0
