Net,P1Score,P2Score
588,13962,13375
588,13962,13375
588,13962,13375
588,13962,13375
588,13962,13375
588,13962,13375
588,13962,13375
100,13962,13862
200,14162,13962
538,14600,14062
825,15038,14212
675,15038,14362
1112,15525,14412
675,15525,14850
238,15525,15288
-775,15525,16300
-1650,15525,17175
-2525,15525,18050
-3375,15525,18900
-3650,15525,19175
-4362,15525,19888
-5512,15525,21038
-5925,15525,21450
-6475,15525,22000
-6175,16400,22575
-6588,16400,22988
-6588,16400,22988
-7462,16400,23862
-8338,16400,24738
-8750,16400,25150
-8750,16400,25150
-9188,16400,25588
-9625,16400,26025
-10062,16400,26462
-10062,16400,26462
-10500,16400,26900
-10938,16400,27338
