Net,P1Score,P2Score
-1512,7675,9188
-1512,7675,9188
-1512,7675,9188
-1512,7675,9188
-1512,7675,9188
-1462,7725,9188
-1212,7975,9188
-1062,8225,9288
-950,8475,9425
-750,8675,9425
-450,8975,9425
0,9425,9425
300,9725,9425
550,9975,9425
750,10175,9425
1050,10475,9425
1400,10825,9425
1700,11125,9425
1462,11325,9862
1762,11625,9862
1962,11825,9862
2212,12075,9862
2412,12275,9862
2712,12575,9862
2962,12825,9862
3212,13075,9862
3412,13275,9862
3712,13575,9862
3962,13825,9862
4162,14025,9862
4412,14275,9862
4762,14625,9862
4625,14925,10300
4875,15175,10300
5075,15375,10300
5275,15575,10300
5662,15962,10300
5912,16212,10300
6112,16412,10300
6362,16662,10300
6512,16812,10300
6562,16862,10300
