Net,P1Score,P2Score
2750,13612,10862
2750,13612,10862
2750,13612,10862
2750,13612,10862
2750,13612,10862
2675,13812,11138
2875,14012,11138
2800,14212,11412
2175,14412,12238
1825,14612,12788
1638,15250,13612
2000,15888,13888
1575,16425,14850
1288,16825,15538
875,16825,15950
662,17025,16362
1162,17662,16500
888,17662,16775
1188,18100,16912
912,18100,17188
662,18538,17875
962,18975,18012
688,19250,18562
1150,20125,18975
462,20125,19662
1362,21438,20075
1362,21575,20212
1362,21712,20350
1088,21712,20625
950,21712,20762
950,21712,20762
1550,22588,21038
1550,22588,21038
1412,22588,21175
1138,22588,21450
1138,22725,21588
2012,23600,21588
2012,23600,21588
2888,24475,21588
