Net,P1Score,P2Score
2712,12200,9488
2712,12200,9488
2712,12200,9488
2762,12250,9488
2862,12350,9488
3112,12650,9538
3162,12700,9538
3262,12900,9638
3275,13200,9925
3188,13300,10112
2838,13650,10812
3138,14000,10862
3000,14050,11050
3275,14650,11375
3238,14900,11662
3488,15200,11712
3225,15400,12175
3238,15550,12312
2912,15700,12788
3062,15950,12888
3212,16200,12988
3162,16300,13138
3425,16750,13325
3238,17000,13762
3125,17300,14175
3100,17600,14500
3162,17800,14638
3075,17900,14825
3088,18100,15012
3150,18350,15200
3062,18450,15388
2888,18600,15712
3038,18800,15762
2725,18950,16225
2725,19000,16275
2788,19200,16412
2788,19350,16562
2988,19600,16612
2950,19700,16750
2638,19850,17212
2700,20100,17400
2700,20100,17400
2950,20350,17400
2775,20500,17725
2925,20650,17725
3075,20800,17725
3175,20900,17725
3038,20900,17862
3038,20900,17862
3388,21250,17862
3388,21250,17862
3825,21688,17862
