Net,P1Score,P2Score
0,8412,8412
0,8412,8412
-75,8412,8488
-75,8412,8488
-150,8438,8588
-625,8462,9088
-775,8488,9262
-675,8712,9388
-725,8812,9538
-538,9250,9788
-462,9450,9912
-412,9550,9962
-538,9550,10088
0,10188,10188
312,10650,10338
362,10750,10388
725,11188,10462
800,11288,10488
525,11388,10862
500,11388,10888
412,11488,11075
362,11925,11562
338,11925,11588
275,12025,11750
238,12125,11888
400,12562,12162
700,13000,12300
562,13000,12438
425,13000,12575
425,13000,12575
-12,13000,13012
-250,13200,13450
-150,13300,13450
-725,13300,14025
-525,13500,14025
-125,14038,14162
-262,14038,14300
-200,14238,14438
-475,14238,14712
-612,14238,14850
-650,14338,14988
-450,14538,14988
-625,14638,15262
-625,14638,15262
-1200,14638,15838
-1200,14638,15838
-1638,14638,16275
-1775,14638,16412
-1912,14638,16550
-2188,14638,16825
