Net,P1Score,P2Score
-38,6012,6050
-38,6012,6050
-38,6012,6050
-38,6012,6050
-38,6012,6050
0,6150,6150
0,6150,6150
0,6150,6150
-138,6150,6288
138,6562,6425
0,6700,6700
688,7525,6838
550,7662,7112
550,7800,7250
688,7938,7250
412,8075,7662
550,8350,7800
550,8625,8075
688,8762,8075
688,9038,8350
550,9312,8762
550,9725,9175
688,10138,9450
412,10275,9862
825,10688,9862
550,10688,10138
550,10825,10275
825,11100,10275
825,11238,10412
962,11375,10412
825,11375,10550
550,11375,10825
688,11512,10825
688,11512,10825
825,11650,10825
1100,11925,10825
1238,12062,10825
