Net,P1Score,P2Score
38,5038,5000
38,5038,5000
38,5038,5000
62,5062,5000
138,5138,5000
188,5188,5000
238,5238,5000
88,5362,5275
162,5438,5275
100,5512,5412
38,5688,5650
0,5788,5788
-188,5838,6025
-62,5962,6025
-350,6012,6362
-250,6112,6362
-225,6238,6462
-312,6388,6700
-700,6438,7138
-575,6562,7138
-850,6662,7512
-1062,6688,7750
-1112,6738,7850
-1062,6788,7850
-1300,6788,8088
-1362,6862,8225
-1462,6962,8425
-1675,6988,8662
-1650,7012,8662
-1650,7012,8662
-1850,7088,8938
-2050,7162,9212
-2188,7162,9350
-2188,7162,9350
-2300,7188,9488
-2438,7188,9625
-2525,7238,9762
-2662,7238,9900
-2662,7238,9900
-2800,7238,10038
