Net,P1Score,P2Score
-2788,8250,11038
-2788,8250,11038
-2788,8250,11038
-2788,8250,11038
-2938,8250,11188
-3038,8250,11288
-3088,8350,11438
-3438,8450,11888
-3688,8650,12338
-4688,8650,13338
-5138,8950,14088
-5288,9150,14438
-5550,9488,15038
-5600,9788,15388
-5750,9988,15738
-5662,10225,15888
-5562,10625,16188
-5525,10862,16388
-5475,11062,16538
-5500,11338,16838
-5225,11812,17038
-4850,12388,17238
-4662,12725,17388
-4762,12825,17588
-4375,13262,17638
-4200,13538,17738
-4062,13775,17838
-4062,13875,17938
-4025,14112,18138
-3850,14338,18188
-3900,14338,18238
-4000,14338,18338
-3775,14562,18338
-3875,14562,18438
-4175,14562,18738
-4050,14788,18838
-4150,14788,18938
-4350,14788,19138
-4350,14788,19138
-4400,14788,19188
-6694,14788,21481
