Net,P1Score,P2Score
1325,12662,11338
1325,12662,11338
1325,12662,11338
1325,12662,11338
1325,12662,11338
1325,12662,11338
1462,12800,11338
1462,12800,11338
1412,12800,11388
2188,13675,11488
2525,14112,11588
3250,14988,11738
3725,15562,11838
4112,16275,12162
4250,16412,12162
4250,16412,12162
4325,16688,12362
3925,16825,12900
3688,16825,13138
4088,17512,13425
3138,17925,14788
3062,18338,15275
2900,18612,15712
2988,18750,15762
2938,18750,15812
2838,18750,15912
2788,18750,15962
3662,19625,15962
3612,19625,16012
3562,19625,16062
3950,20062,16112
4725,20938,16212
4675,20938,16262
5062,21375,16312
6375,22688,16312
6375,22688,16312
6325,22688,16362
6762,23125,16362
7200,23562,16362
7200,23562,16362
7200,23562,16362
7638,24000,16362
