Net,P1Score,P2Score
-3562,2575,6138
-3562,2575,6138
-3562,2575,6138
-3562,2575,6138
-3588,2575,6162
-3488,2675,6162
-3512,2775,6288
-3512,2875,6388
-3562,2975,6538
-3538,3075,6612
-3025,3712,6738
-2875,3912,6788
-2900,3912,6812
-3000,3912,6912
-3000,4012,7012
-2888,4250,7138
-2850,4388,7238
-2812,4525,7338
-2250,5238,7488
-1475,6112,7588
-1438,6250,7688
-1412,6350,7762
-1350,6488,7838
-1200,6762,7962
-1038,7000,8038
-825,7238,8062
-850,7238,8088
-575,7612,8188
-238,8025,8262
-288,8025,8312
-62,8300,8362
-112,8300,8412
0,8438,8438
138,8575,8438
112,8575,8462
250,8712,8462
