Net,P1Score,P2Score
1325,11138,9812
1325,11138,9812
1325,11138,9812
1325,11138,9812
1325,11138,9812
1188,11138,9950
1488,11575,10088
1350,11575,10225
2150,12650,10500
3525,14400,10875
4400,15275,10875
4162,15275,11112
4025,15275,11250
4200,15550,11350
4475,15825,11350
4275,15825,11550
4825,16375,11550
5238,16788,11550
5375,17062,11688
5688,17612,11925
5962,18025,12062
6650,18712,12062
7475,19675,12200
7888,20088,12200
7750,20225,12475
7888,20362,12475
8025,20500,12475
8025,20500,12475
8025,20500,12475
8025,20500,12475
8025,20500,12475
8025,20500,12475
8025,20500,12475
8338,20950,12612
