Net,P1Score,P2Score
2725,11625,8900
2725,11625,8900
2725,11625,8900
2725,11625,8900
2725,11625,8900
2725,11625,8900
2862,11762,8900
3138,12038,8900
3138,12038,8900
3150,12450,9300
2988,12588,9600
3162,12862,9700
3612,13412,9800
3762,14100,10338
4200,14812,10612
4138,15088,10950
4412,15362,10950
4588,15912,11325
5038,16600,11562
6000,17562,11562
6275,17975,11700
7000,18800,11800
6862,18800,11938
6762,18938,12175
6900,19075,12175
6938,19212,12275
6838,19212,12375
7175,19650,12475
8050,20525,12475
