Net,P1Score,P2Score
-1338,13100,14438
-1338,13100,14438
-1338,13100,14438
-1338,13100,14438
-1338,13100,14438
-1288,13150,14438
-1238,13300,14538
-1288,13450,14738
-1188,13650,14838
-650,14288,14938
-212,14825,15038
-112,14925,15038
125,15562,15438
-362,16050,16412
-88,16325,16412
-375,16512,16888
-475,16512,16988
-25,17238,17262
-425,17388,17812
325,18412,18088
562,19662,19100
762,20738,19975
812,20788,19975
1700,21812,20112
1600,22125,20525
2262,22788,20525
2125,22925,20800
1988,22925,20938
1762,22975,21212
2112,23462,21350
2175,23662,21488
2088,23712,21625
2575,24200,21625
2600,24638,22038
3038,25075,22038
3038,25075,22038
3612,25650,22038
4188,26225,22038
4625,26662,22038
5062,27100,22038
5062,27100,22038
5500,27538,22038
