Net,P1Score,P2Score
1438,11612,10175
1438,11612,10175
1438,11612,10175
1438,11612,10175
1638,11812,10175
1838,12212,10375
2200,13012,10812
2200,13212,11012
2500,13612,11112
2312,13862,11550
2112,14112,12000
2238,14912,12675
1900,14912,13012
1925,15312,13388
1888,15912,14025
1688,15912,14225
1788,16112,14325
975,16312,15338
300,16312,16012
-250,16312,16562
-462,16512,16975
-575,16912,17488
-850,16912,17762
-1562,16912,18475
-2712,16912,19625
-3088,17112,20200
-4100,17112,21212
-4238,17112,21350
-4238,17112,21350
-4038,17312,21350
-4475,17312,21788
