Net,P1Score,P2Score
25,7725,7700
25,7725,7700
25,7725,7700
150,7850,7700
300,8000,7700
550,8250,7700
812,8650,7838
712,8825,8112
1038,9200,8162
1225,9625,8400
1312,9950,8638
1212,10100,8888
1138,10350,9212
1562,10825,9262
1650,11200,9550
1700,11400,9700
2025,11825,9800
2475,12425,9950
2500,12725,10225
2362,12825,10462
2375,13125,10750
2238,13225,10988
2200,13425,11225
2250,13525,11275
2350,13825,11475
2650,14225,11575
3450,15025,11575
3700,15325,11625
3800,15425,11625
