Net,P1Score,P2Score
-1375,11750,13125
-1375,11750,13125
-1375,11750,13125
-1375,11750,13125
-1475,11750,13225
-1525,11850,13375
-1575,11950,13525
-1625,12050,13675
-1525,12350,13875
-1625,12450,14075
-1588,12788,14375
-1550,13025,14575
-1475,13400,14875
-1362,13812,15175
-1050,14225,15275
-650,14775,15425
-538,15288,15825
-100,15975,16075
112,16388,16275
275,16800,16525
-175,16938,17112
-138,17212,17350
275,17762,17488
138,17900,17762
100,18275,18175
375,19375,19000
-38,19788,19825
-175,19925,20100
-312,20200,20512
-450,20612,21062
-450,20888,21338
-450,21162,21612
-588,21162,21750
-862,21162,22025
-1412,21162,22575
-1550,21162,22712
-1550,21575,23125
-1550,21575,23125
-1988,21575,23562
-1988,21575,23562
-1988,21575,23562
-2425,21575,24000
-2862,21575,24438
-2862,21575,24438
-3300,21575,24875
