Net,P1Score,P2Score
-1400,12212,13612
-1400,12212,13612
-1400,12212,13612
-1400,12212,13612
-1400,12212,13612
-1700,12350,14050
-3012,12350,15362
-3038,12762,15800
-3475,12762,16238
-3200,13038,16238
-3062,13312,16375
-3200,13450,16650
-2975,13725,16700
-2562,14138,16700
-2700,14138,16838
-2425,14688,17112
-2425,15238,17662
-1738,16062,17800
-1325,16612,17938
-1325,17300,18625
-1188,17988,19175
-1325,18262,19588
-1238,18950,20188
-1062,19362,20425
-800,19775,20575
-525,20325,20850
-488,20600,21088
-950,20875,21825
-862,21700,22562
-1412,21838,23250
-1412,22112,23525
-1875,22112,23988
-2425,22250,24675
-2475,22388,24862
-2612,22525,25138
-2888,22525,25412
-3025,22662,25688
-3162,22662,25825
