Net,P1Score,P2Score
12,13425,13412
12,13425,13412
12,13425,13412
450,13862,13412
888,14300,13412
-1175,14300,15475
-1025,14450,15475
-1275,14988,16262
-1388,15425,16812
-1288,15525,16812
-2012,15775,17788
-2725,15875,18600
-2312,16562,18875
-3250,16938,20188
-3788,16988,20775
-3888,17125,21012
-4138,17450,21588
-4338,17688,22025
-4288,17738,22025
-5062,17838,22900
-5350,17988,23338
-5738,18038,23775
-6512,18138,24650
-6712,18375,25088
-7588,18375,25962
-7450,18512,25962
-8275,18562,26838
