Net,P1Score,P2Score
-12,12638,12650
-12,12638,12650
-12,12638,12650
-12,12638,12650
-12,12638,12650
-12,12638,12650
25,12775,12750
-138,12912,13050
-100,13050,13150
250,13600,13350
150,13600,13450
262,14012,13750
438,14288,13850
350,14700,14350
838,15388,14550
675,15662,14988
138,15800,15662
412,16075,15662
412,16212,15800
138,16350,16212
-138,16762,16900
-825,17038,17862
-825,17588,18412
-1238,18138,19375
-1925,18275,20200
-1375,18962,20338
-1788,18962,20750
-1788,19238,21025
-2062,19375,21438
-2200,19650,21850
-2338,19788,22125
-2338,20200,22538
-2612,20338,22950
-2750,20338,23088
-3162,20475,23638
-3438,20612,24050
-3712,20750,24462
-3850,20750,24600
-3988,20750,24738
-3988,20750,24738
-4262,20750,25012
-4538,20750,25288
