Net,P1Score,P2Score
-1388,6588,7975
-1388,6588,7975
-1388,6588,7975
-1388,6588,7975
-1488,6588,8075
-1538,6588,8125
-1550,6725,8275
-1012,7412,8425
-1100,7550,8650
-662,8238,8900
-538,8512,9050
-462,8788,9250
-362,9062,9425
200,9750,9550
350,10025,9675
588,10438,9850
788,10712,9925
1062,10988,9925
1200,11125,9925
1200,11125,9925
850,11125,10275
500,11125,10625
-62,11262,11325
-412,11262,11675
-850,11262,12112
-1288,11262,12550
-1638,11262,12900
-2075,11262,13338
-2950,11262,14212
-3300,11262,14562
