Net,P1Score,P2Score
-2800,13850,16650
-2800,13850,16650
-2800,13850,16650
-2800,13850,16650
-2800,13850,16650
-2800,13850,16650
-2800,13850,16650
-2450,14200,16650
-2200,14550,16750
-2388,14900,17288
-1875,15950,17825
-1525,16300,17825
-1638,17700,19338
-1150,18188,19338
-812,18675,19488
-612,19512,20125
-362,19862,20225
-12,20212,20225
-450,20212,20662
-688,20562,21250
-825,20912,21738
-875,21400,22275
-1412,21400,22812
-2338,21400,23738
-3300,21750,25050
-3050,22100,25150
-3100,22100,25200
-4025,22100,26125
-3675,22450,26125
-5425,22450,27875
-6300,22450,28750
-6738,22450,29188
-7612,22450,30062
-7612,22450,30062
-7612,22450,30062
-8050,22450,30500
