Net,P1Score,P2Score
12,8038,8025
12,8038,8025
12,8038,8025
88,8112,8025
238,8262,8025
288,8412,8125
462,8588,8125
538,8912,8375
688,9212,8525
562,9338,8775
688,9562,8875
662,9838,9175
562,9988,9425
762,10188,9425
812,10388,9575
512,10538,10025
488,10662,10175
688,10962,10275
1162,11438,10275
912,11588,10675
862,11688,10825
938,11762,10825
1188,12212,11025
1438,12562,11125
1638,12912,11275
1588,12912,11325
2288,13612,11325
2538,13962,11425
2888,14312,11425
2888,14312,11425
2838,14312,11475
2838,14312,11475
2738,14312,11575
2688,14312,11625
2588,14312,11725
2588,14312,11725
2488,14312,11825
2338,14312,11975
2338,14312,11975
2238,14312,12075
2138,14312,12175
2138,14312,12175
2038,14312,12275
1938,14312,12375
1838,14312,12475
1788,14312,12525
1788,14312,12525
1588,14312,12725
1588,14312,12725
1488,14312,12825
1388,14312,12925
1388,14312,12925
1288,14312,13025
1188,14312,13125
1188,14312,13125
1088,14312,13225
988,14312,13325
988,14312,13325
888,14312,13425
788,14312,13525
688,14312,13625
588,14312,13725
588,14312,13725
488,14312,13825
488,14312,13825
388,14312,13925
288,14312,14025
288,14312,14025
288,14312,14025
188,14312,14125
188,14312,14125
88,14312,14225
-12,14312,14325
-12,14312,14325
-112,14312,14425
-112,14312,14425
-112,14312,14425
-212,14312,14525
-212,14312,14525
-312,14312,14625
-312,14312,14625
-312,14312,14625
-412,14312,14725
-512,14312,14825
-612,14312,14925
-712,14312,15025
-712,14312,15025
-812,14312,15125
-912,14312,15225
-912,14312,15225
-1012,14312,15325
-1112,14312,15425
-1112,14312,15425
-1112,14312,15425
-1112,14312,15425
-1212,14312,15525
-1312,14312,15625
-1312,14312,15625
-1312,14312,15625
-1312,14312,15625
-1750,14312,16062
