Net,P1Score,P2Score
262,8850,8588
262,8850,8588
262,8850,8588
262,8850,8588
62,8850,8788
-38,8850,8888
112,9050,8938
150,9488,9338
50,9488,9438
288,9925,9638
138,10075,9938
575,10612,10038
675,10812,10138
1012,11400,10388
762,11400,10638
1638,12475,10838
1388,12525,11138
2212,13600,11388
2162,13750,11588
1862,13850,11988
2162,14250,12088
2550,14938,12388
2900,15338,12438
2950,15488,12538
3100,15638,12538
3050,15688,12638
3000,15688,12688
2950,15688,12738
3338,16125,12788
3288,16125,12838
3238,16125,12888
4112,17000,12888
4112,17000,12888
4500,17438,12938
