Net,P1Score,P2Score
38,9250,9212
38,9250,9212
38,9250,9212
38,9250,9212
88,9300,9212
275,9488,9212
212,9625,9412
350,9762,9412
488,10000,9512
675,10188,9512
988,10600,9612
1125,10838,9712
1312,11025,9712
1825,11538,9712
512,11538,11025
450,11912,11462
862,12325,11462
400,12738,12338
150,12925,12775
-150,13062,13212
-312,13338,13650
-700,13388,14088
-1338,13625,14962
-1338,13625,14962
-1150,13812,14962
-2850,13862,16712
-3288,13862,17150
-4025,14000,18025
-4462,14000,18462
