Net,P1Score,P2Score
12,9988,9975
12,9988,9975
12,9988,9975
12,9988,9975
112,10088,9975
138,10262,10125
262,10538,10275
362,10688,10325
1188,11662,10475
1625,12100,10475
2038,12838,10800
2338,13138,10800
2462,13538,11075
2625,13838,11212
2825,14038,11212
3662,14875,11212
4300,15512,11212
4600,15812,11212
4900,16112,11212
5300,16512,11212
5600,16812,11212
5600,16812,11212
5600,16812,11212
5600,16812,11212
5600,16812,11212
5600,16812,11212
5600,16812,11212
5825,17038,11212
5825,17038,11212
6050,17262,11212
5612,17262,11650
5638,18162,12525
5638,18162,12525
5862,18388,12525
5875,18838,12962
5875,18838,12962
5875,18838,12962
6325,19288,12962
6338,19738,13400
6562,19962,13400
