Net,P1Score,P2Score
1388,10138,8750
1388,10138,8750
1388,10138,8750
1388,10138,8750
1050,10238,9188
1225,10412,9188
1150,10638,9488
1100,10788,9688
975,10862,9888
775,10862,10088
850,11138,10288
750,11138,10388
525,11412,10888
325,11412,11088
262,11550,11288
138,11825,11688
100,12238,12138
-112,12675,12788
-175,12812,12988
100,13388,13288
438,13825,13388
950,14538,13588
1325,15112,13788
2338,16125,13788
2712,16700,13988
3050,17138,14088
3825,18012,14188
3725,18012,14288
4600,18888,14288
