Net,P1Score,P2Score
-7338,3350,10688
-7338,3350,10688
-7338,3350,10688
-7338,3350,10688
-7338,3350,10688
-7338,3350,10688
-7338,3350,10688
-7288,3400,10688
-7338,3400,10738
-7250,3538,10788
-7300,3538,10838
-7400,3538,10938
-7450,3538,10988
-7500,3538,11038
-7600,3538,11138
-7650,3538,11188
-7750,3538,11288
-7800,3538,11338
-7900,3538,11438
-7950,3538,11488
-8000,3538,11538
-8100,3538,11638
-8150,3538,11688
-8250,3538,11788
-8300,3538,11838
-8400,3538,11938
-8450,3538,11988
-8500,3538,12038
-8600,3538,12138
-8700,3538,12238
-8750,3538,12288
-8850,3538,12388
-8950,3538,12488
-9050,3538,12588
-9100,3538,12638
-9200,3538,12738
-9300,3538,12838
-9350,3538,12888
-9450,3538,12988
-9550,3538,13088
-9650,3538,13188
-9700,3538,13238
-9800,3538,13338
-9850,3538,13388
-10000,3538,13538
-10150,3538,13688
-10250,3538,13788
-10350,3538,13888
-10450,3538,13988
-10500,3538,14038
