Net,P1Score,P2Score
0,14238,14238
0,14238,14238
-50,14238,14288
825,15112,14288
1700,16425,14725
3200,18612,15412
4412,20362,15950
5775,21875,16100
5488,22075,16588
6038,23350,17312
5650,23550,17900
5375,23950,18575
6162,24788,18625
6512,25188,18675
6325,25325,19000
6912,25962,19050
7262,26362,19100
7075,26800,19725
6638,26800,20162
6588,26800,20212
6100,26800,20700
6488,27238,20750
6050,27238,21188
5812,27438,21625
6250,27875,21625
6012,28075,22062
6075,28275,22200
6275,28475,22200
