Net,P1Score,P2Score
-3962,7888,11850
-3962,7888,11850
-3962,7888,11850
-3962,7888,11850
-4462,7888,12350
-4562,7888,12450
-4662,7888,12550
-4562,7988,12550
-4962,7988,12950
-6262,7988,14250
-6362,8088,14450
-5925,8725,14650
-5688,9162,14850
-5450,9700,15150
-5512,10138,15650
-5712,10138,15850
-5638,10712,16350
-5400,11150,16550
-5500,11150,16650
-4188,12462,16650
-3750,12900,16650
-3850,12900,16750
-2975,13775,16750
-2100,14650,16750
-888,15962,16850
-450,16400,16850
425,17275,16850
862,17712,16850
1300,18150,16850
1875,18725,16850
2450,19300,16850
2450,19300,16850
2888,19738,16850
