Net,P1Score,P2Score
2788,10875,8088
2788,10875,8088
2788,10875,8088
2862,10950,8088
2438,11075,8638
2250,11300,9050
1738,11475,9738
1475,11625,10150
1525,11875,10350
1112,12075,10962
1250,12350,11100
875,12450,11575
625,12500,11875
288,12600,12312
188,12700,12512
388,13000,12612
188,13200,13012
212,13500,13288
-125,13600,13725
-25,13900,13925
138,14300,14162
138,14600,14462
338,15000,14662
338,15300,14962
938,16100,15162
938,16200,15262
938,16400,15462
738,16500,15762
1175,17038,15862
1375,17238,15862
1475,17338,15862
1612,17875,16262
1712,17975,16262
1812,18075,16262
2250,18512,16262
2250,18512,16262
2250,18512,16262
2250,18512,16262
2250,18512,16262
2250,18512,16262
2250,18512,16262
2475,18738,16262
2475,18738,16262
2475,18738,16262
2475,18738,16262
2700,18962,16262
