Net,P1Score,P2Score
1400,8450,7050
1400,8450,7050
1400,8450,7050
1400,8450,7050
1300,8450,7150
1350,8550,7200
1400,8750,7350
1400,8850,7450
1450,9050,7600
1550,9250,7700
1800,9650,7850
1800,9750,7950
1950,10050,8100
2300,10550,8250
2600,10950,8350
2650,11150,8500
2800,11450,8650
3200,11950,8750
3500,12350,8850
3938,12788,8850
4338,13288,8950
4538,13588,9050
4962,14062,9100
5362,14462,9100
5562,14762,9200
5762,14962,9200
5862,15062,9200
5862,15062,9200
5862,15062,9200
5662,15062,9400
5662,15062,9400
5662,15062,9400
5662,15062,9400
5662,15062,9400
5612,15062,9450
5612,15062,9450
5612,15062,9450
5612,15062,9450
5562,15062,9500
5562,15062,9500
5562,15062,9500
5512,15062,9550
5512,15062,9550
5512,15062,9550
5462,15062,9600
5462,15062,9600
5462,15062,9600
5462,15062,9600
5412,15062,9650
5412,15062,9650
5412,15062,9650
5412,15062,9650
5362,15062,9700
5362,15062,9700
5362,15062,9700
5362,15062,9700
5362,15062,9700
5312,15062,9750
5312,15062,9750
5312,15062,9750
5312,15062,9750
5262,15062,9800
5262,15062,9800
5262,15062,9800
5262,15062,9800
5212,15062,9850
5212,15062,9850
5212,15062,9850
5212,15062,9850
5162,15062,9900
5162,15062,9900
5162,15062,9900
5162,15062,9900
5112,15062,9950
5112,15062,9950
5112,15062,9950
5112,15062,9950
5112,15062,9950
5062,15062,10000
5062,15062,10000
5062,15062,10000
5062,15062,10000
5012,15062,10050
5012,15062,10050
5012,15062,10050
5012,15062,10050
4962,15062,10100
4962,15062,10100
4962,15062,10100
4962,15062,10100
4912,15062,10150
4912,15062,10150
4912,15062,10150
4912,15062,10150
4862,15062,10200
4862,15062,10200
4862,15062,10200
4862,15062,10200
4812,15062,10250
4812,15062,10250
4812,15062,10250
4812,15062,10250
4762,15062,10300
4762,15062,10300
4762,15062,10300
4762,15062,10300
4712,15062,10350
4712,15062,10350
4712,15062,10350
4712,15062,10350
4712,15062,10350
4712,15062,10350
4712,15062,10350
4512,15062,10550
4512,15062,10550
4512,15062,10550
4462,15062,10600
4462,15062,10600
4462,15062,10600
4462,15062,10600
4412,15062,10650
4362,15062,10700
4362,15062,10700
4362,15062,10700
4362,15062,10700
4312,15062,10750
4312,15062,10750
4312,15062,10750
4312,15062,10750
4262,15062,10800
4262,15062,10800
4262,15062,10800
4262,15062,10800
4262,15062,10800
4212,15062,10850
4212,15062,10850
4212,15062,10850
4162,15062,10900
4162,15062,10900
4112,15062,10950
4112,15062,10950
4112,15062,10950
4112,15062,10950
4062,15062,11000
4062,15062,11000
4062,15062,11000
4062,15062,11000
4062,15062,11000
4012,15062,11050
4012,15062,11050
3962,15062,11100
3962,15062,11100
3962,15062,11100
3962,15062,11100
3912,15062,11150
3912,15062,11150
3912,15062,11150
3862,15062,11200
3862,15062,11200
3862,15062,11200
3862,15062,11200
3812,15062,11250
3812,15062,11250
3812,15062,11250
3762,15062,11300
3762,15062,11300
3762,15062,11300
3762,15062,11300
3762,15062,11300
3712,15062,11350
3712,15062,11350
3712,15062,11350
3712,15062,11350
3662,15062,11400
3662,15062,11400
3662,15062,11400
3662,15062,11400
3612,15062,11450
3612,15062,11450
3612,15062,11450
3612,15062,11450
3562,15062,11500
3562,15062,11500
3562,15062,11500
3562,15062,11500
3512,15062,11550
3512,15062,11550
3512,15062,11550
3512,15062,11550
3512,15062,11550
3462,15062,11600
3462,15062,11600
3462,15062,11600
3462,15062,11600
3412,15062,11650
3362,15062,11700
3362,15062,11700
3362,15062,11700
3362,15062,11700
3362,15062,11700
3362,15062,11700
3362,15062,11700
3162,15062,11900
3162,15062,11900
3162,15062,11900
3162,15062,11900
3062,15062,12000
3062,15062,12000
3062,15062,12000
3062,15062,12000
3062,15062,12000
3012,15062,12050
3012,15062,12050
3012,15062,12050
3012,15062,12050
2962,15062,12100
2962,15062,12100
2962,15062,12100
2912,15062,12150
2912,15062,12150
2912,15062,12150
2912,15062,12150
2912,15062,12150
2862,15062,12200
2862,15062,12200
2862,15062,12200
2862,15062,12200
2812,15062,12250
2812,15062,12250
2762,15062,12300
2762,15062,12300
2762,15062,12300
2762,15062,12300
2712,15062,12350
2712,15062,12350
2712,15062,12350
2662,15062,12400
2612,15062,12450
2612,15062,12450
2612,15062,12450
2612,15062,12450
2512,15062,12550
2512,15062,12550
2512,15062,12550
2512,15062,12550
2512,15062,12550
2462,15062,12600
2462,15062,12600
2462,15062,12600
2462,15062,12600
2412,15062,12650
2412,15062,12650
2362,15062,12700
2362,15062,12700
2362,15062,12700
2362,15062,12700
2312,15062,12750
2312,15062,12750
2312,15062,12750
2262,15062,12800
2212,15062,12850
2212,15062,12850
2212,15062,12850
2212,15062,12850
2212,15062,12850
2212,15062,12850
2212,15062,12850
2012,15062,13050
2012,15062,13050
1962,15062,13100
1962,15062,13100
1962,15062,13100
1962,15062,13100
1962,15062,13100
1962,15062,13100
1962,15062,13100
1762,15062,13300
1762,15062,13300
1762,15062,13300
1712,15062,13350
1712,15062,13350
1712,15062,13350
1662,15062,13400
1662,15062,13400
1662,15062,13400
1662,15062,13400
1612,15062,13450
1612,15062,13450
1562,15062,13500
1562,15062,13500
1512,15062,13550
1512,15062,13550
1512,15062,13550
