Net,P1Score,P2Score
-2788,7062,9850
-2788,7062,9850
-2788,7062,9850
-2438,7412,9850
-2288,7562,9850
-2238,7612,9850
-2138,7712,9850
-2062,7962,10025
-1988,8212,10200
-2062,8312,10375
-2138,8412,10550
-2212,8512,10725
-2362,8712,11075
-2812,8962,11775
-3388,9012,12400
-3688,9062,12750
-3538,9212,12750
-3725,9512,13238
-3875,9712,13588
-4125,9812,13938
-4475,9812,14288
-4675,9962,14638
-5000,10162,15162
-5300,10212,15512
-5600,10262,15862
-6125,10262,16388
-6300,10262,16562
-6600,10312,16912
