Net,P1Score,P2Score
2912,15975,13062
2912,15975,13062
2912,15975,13062
2912,15975,13062
2912,15975,13062
2912,15975,13062
2775,15975,13200
2425,15975,13550
2212,16250,14038
1788,16525,14738
1088,16525,15438
800,16725,15925
175,16725,16550
-425,16962,17388
-238,17500,17738
-688,17675,18362
-1562,17775,19338
-1600,17875,19475
-2438,18012,20450
-4025,18312,22338
-5425,18312,23738
-5912,18312,24225
-7138,18412,25550
-7900,18412,26312
-8850,18512,27362
-8850,18512,27362
-9238,18612,27850
-9938,18612,28550
-10288,18612,28900
-10425,18612,29038
