Net,P1Score,P2Score
5325,10862,5538
5325,10862,5538
5325,10862,5538
5325,10862,5538
5325,10862,5538
5325,10862,5538
5325,10862,5538
5325,10862,5538
5275,10962,5688
5275,10962,5688
5225,10962,5738
5350,11338,5988
5488,11575,6088
5588,11775,6188
5488,12075,6588
5962,12550,6588
5912,12950,7038
6350,13788,7438
6188,14025,7838
6525,14362,7838
6888,14775,7888
7025,14912,7888
7450,15488,8038
7588,15625,8038
7862,15900,8038
8138,16175,8038
8138,16175,8038
8138,16175,8038
8138,16175,8038
8138,16175,8038
8138,16175,8038
8362,16400,8038
