Net,P1Score,P2Score
1400,12750,11350
1400,12750,11350
1400,12750,11350
1400,12750,11350
1400,12750,11350
1838,13188,11350
1975,13325,11350
2112,13462,11350
1812,13662,11850
1750,13800,12050
1862,14212,12350
1262,14588,13325
1200,14962,13762
862,15062,14200
925,15600,14675
712,15900,15188
775,16200,15425
975,16400,15425
1612,17312,15700
1550,17688,16138
2100,18238,16138
2175,18512,16338
2175,18650,16475
2312,19362,17050
3462,20512,17050
3738,20788,17050
4888,21938,17050
6038,23088,17050
6175,23225,17050
7050,24100,17050
