Net,P1Score,P2Score
1375,14075,12700
1375,14075,12700
1375,14075,12700
1375,14075,12700
1425,14125,12700
2300,15000,12700
2300,15000,12700
2300,15000,12700
2738,15438,12700
2738,15438,12700
2738,15438,12700
3175,15875,12700
2975,15875,12900
3012,16312,13300
3012,16312,13300
3012,16312,13300
3450,16750,13300
3350,16850,13500
3888,17388,13500
3888,17488,13600
3988,17588,13600
3988,17588,13600
4325,18025,13700
4325,18025,13700
5000,18900,13900
5000,18900,13900
5875,19775,13900
7625,21525,13900
9375,23275,13900
9812,23712,13900
11562,25462,13900
12000,25900,13900
12875,26775,13900
