Net,P1Score,P2Score
38,15375,15338
38,15375,15338
38,15375,15338
212,15550,15338
738,16075,15338
750,16775,16025
-1962,17125,19088
-1962,17125,19088
-2100,17562,19662
-1225,18575,19800
-1062,19012,20075
550,20762,20212
1150,21638,20488
2325,22950,20625
3638,24262,20625
4788,25412,20625
3475,25412,21938
3175,25550,22375
3588,25962,22375
3862,26238,22375
4138,26512,22375
4138,26512,22375
4138,26512,22375
4138,26512,22375
4138,26512,22375
4000,26512,22512
4088,26738,22650
3950,26738,22788
4400,27188,22788
4850,27638,22788
5075,27862,22788
5300,28088,22788
