Net,P1Score,P2Score
-1288,14112,15400
-1288,14112,15400
-1288,14112,15400
-1288,14112,15400
-1288,14112,15400
-1288,14112,15400
-850,14550,15400
25,15425,15400
462,15862,15400
2212,17612,15400
3088,18925,15838
3088,19362,16275
3525,20238,16712
4600,21312,16712
5038,21750,16712
6050,22762,16712
7500,24212,16712
8075,24788,16712
8350,25062,16712
9038,25750,16712
9588,26300,16712
10738,27450,16712
10712,27862,17150
11125,28275,17150
11675,28825,17150
11950,29100,17150
12362,29512,17150
