Net,P1Score,P2Score
-8762,4612,13375
-8762,4612,13375
-8762,4612,13375
-8762,4612,13375
-8762,4612,13375
-8762,4612,13375
-8762,4612,13375
-8762,4612,13375
-8662,4712,13375
-8838,4812,13650
-8738,4912,13650
-9012,4912,13925
-9050,5012,14062
-9125,5212,14338
-9400,5212,14612
-9362,5388,14750
-9500,5388,14888
-9500,5388,14888
-9500,5388,14888
-9638,5388,15025
-9425,5738,15162
-9075,6088,15162
-8550,6612,15162
-8550,6612,15162
-8550,6612,15162
-8338,6962,15300
-8475,6962,15438
-8400,7312,15712
-8050,7662,15712
-8188,7662,15850
-7750,8100,15850
-7750,8100,15850
-7538,8450,15988
-7188,8800,15988
-6750,9238,15988
-6750,9238,15988
-6750,9238,15988
-6750,9238,15988
-6750,9238,15988
-6312,9675,15988
-6312,9675,15988
-5438,10550,15988
-5000,10988,15988
-4562,11425,15988
-3688,12300,15988
-3250,12738,15988
-2812,13175,15988
-2812,13175,15988
-1938,14050,15988
-1062,14925,15988
-1062,14925,15988
-188,15800,15988
-188,15800,15988
1125,17112,15988
1125,17112,15988
2000,17988,15988
