Net,P1Score,P2Score
-4175,10875,15050
-4175,10875,15050
-4175,10875,15050
-4175,10875,15050
-4175,10875,15050
-4175,11312,15488
-3900,11588,15488
-3900,11588,15488
-3762,11725,15488
-3488,12000,15488
-3512,12412,15925
-3075,12850,15925
-2500,13700,16200
-2462,13975,16438
-2738,14250,16988
-2738,14525,17262
-3288,14662,17950
-3288,14938,18225
-2575,15925,18500
-3125,16200,19325
-3400,16200,19600
-3400,16338,19738
-2525,17212,19738
-2962,17350,20312
-3538,17350,20888
-3562,17762,21325
-3562,17900,21462
-4000,17900,21900
-4275,18038,22312
-4138,18750,22888
-4138,18750,22888
-4738,19025,23762
-4462,19438,23900
-4900,19438,24338
-4900,19438,24338
-5338,19438,24775
-5338,19575,24912
-5775,19575,25350
-5775,19575,25350
-5912,19575,25488
-5912,19575,25488
-5912,19575,25488
-6350,19575,25925
