Net,P1Score,P2Score
2725,15400,12675
2725,15400,12675
2725,15400,12675
2725,15400,12675
2725,15400,12675
1988,15538,13550
1088,15950,14862
925,16225,15300
50,16225,16175
-2462,16775,19238
-2712,17400,20112
-3450,17675,21125
-3612,17950,21562
-4025,18225,22250
-3812,18850,22662
-3538,19262,22800
-3538,19538,23075
-3538,19812,23350
-3375,20388,23762
-3162,20738,23900
-2950,21225,24175
-3638,21225,24862
-4050,21225,25275
-3975,21850,25825
-4112,21988,26100
-3975,22262,26238
-4388,22262,26650
-4388,22400,26788
-4525,22400,26925
-4388,22538,26925
-4525,22538,27062
-4825,22675,27500
-4962,22675,27638
-5400,22675,28075
