Net,P1Score,P2Score
975,14288,13312
975,14288,13312
975,14288,13312
975,14288,13312
975,14288,13312
138,14288,14150
-562,14288,14850
-912,14288,15200
-2538,14725,17262
-3200,14725,17925
-3175,15162,18338
-3662,15162,18825
-4075,15162,19238
-3988,15600,19588
-4038,16175,20212
-5138,16175,21312
-5225,16225,21450
-5988,16225,22212
-5988,16225,22212
-6338,16225,22562
-6338,16225,22562
-6475,16225,22700
-6612,16225,22838
-6962,16225,23188
-6525,16662,23188
-5788,17538,23325
-5925,17538,23462
-5925,17538,23462
-5925,17538,23462
-5488,17975,23462
-5488,17975,23462
-5488,17975,23462
-5488,17975,23462
-5050,18412,23462
-5050,18412,23462
-5050,18412,23462
-4612,18850,23462
-4612,18850,23462
-3738,19725,23462
-3300,20162,23462
-2862,20600,23462
-2862,20600,23462
-2862,20600,23462
-2425,21038,23462
-2425,21038,23462
-1988,21475,23462
-1988,21475,23462
-1988,21475,23462
-1988,21475,23462
-1550,21912,23462
-1550,21912,23462
-1112,22350,23462
-1112,22350,23462
-238,23225,23462
-238,23225,23462
200,23662,23462
200,23662,23462
200,23662,23462
638,24100,23462
1075,24538,23462
1512,24975,23462
1950,25412,23462
1950,25412,23462
1950,25412,23462
2388,25850,23462
2388,25850,23462
2388,25850,23462
2825,26288,23462
2825,26288,23462
3262,26725,23462
3262,26725,23462
3262,26725,23462
3262,26725,23462
3700,27162,23462
4138,27600,23462
