Net,P1Score,P2Score
1375,7700,6325
1375,7700,6325
1375,7700,6325
1375,7700,6325
1175,7700,6525
1150,7875,6725
750,7875,7125
750,7875,7125
288,8012,7725
62,8188,8125
50,8675,8625
-38,8988,9025
625,9650,9025
700,9925,9225
612,10238,9625
838,10862,10025
912,11138,10225
988,11412,10425
1062,11688,10625
1525,12350,10825
1462,12488,11025
1812,13038,11225
2088,13312,11225
2225,13450,11225
2362,13588,11225
2362,13588,11225
2362,13588,11225
2362,13588,11225
2362,13588,11225
2362,13588,11225
2262,13588,11325
2162,13588,11425
2162,13588,11425
2162,13588,11425
2162,13588,11425
2162,13588,11425
2162,13588,11425
2162,13588,11425
2162,13588,11425
2062,13588,11525
2062,13588,11525
2062,13588,11525
2062,13588,11525
2062,13588,11525
2062,13588,11525
2062,13588,11525
2062,13588,11525
2062,13588,11525
2062,13588,11525
1962,13588,11625
1962,13588,11625
1962,13588,11625
1962,13588,11625
1962,13588,11625
1962,13588,11625
1962,13588,11625
1962,13588,11625
1962,13588,11625
1862,13588,11725
1862,13588,11725
1862,13588,11725
1862,13588,11725
1862,13588,11725
1862,13588,11725
1862,13588,11725
1862,13588,11725
1862,13588,11725
1862,13588,11725
1762,13588,11825
1762,13588,11825
1762,13588,11825
1762,13588,11825
1762,13588,11825
1762,13588,11825
1762,13588,11825
1762,13588,11825
1762,13588,11825
1762,13588,11825
1662,13588,11925
1662,13588,11925
1662,13588,11925
1662,13588,11925
1662,13588,11925
1662,13588,11925
1662,13588,11925
1662,13588,11925
1662,13588,11925
1662,13588,11925
1562,13588,12025
1562,13588,12025
1562,13588,12025
1562,13588,12025
1562,13588,12025
1562,13588,12025
1562,13588,12025
1562,13588,12025
1562,13588,12025
1562,13588,12025
1462,13588,12125
1462,13588,12125
1462,13588,12125
1462,13588,12125
1462,13588,12125
1462,13588,12125
1462,13588,12125
1462,13588,12125
1462,13588,12125
1462,13588,12125
1462,13588,12125
1362,13588,12225
1362,13588,12225
1362,13588,12225
1362,13588,12225
1362,13588,12225
1362,13588,12225
1362,13588,12225
1362,13588,12225
1362,13588,12225
1362,13588,12225
1262,13588,12325
1262,13588,12325
1262,13588,12325
1262,13588,12325
1262,13588,12325
1262,13588,12325
1262,13588,12325
1262,13588,12325
1262,13588,12325
1262,13588,12325
1162,13588,12425
1162,13588,12425
1162,13588,12425
1162,13588,12425
1162,13588,12425
1162,13588,12425
1162,13588,12425
1062,13588,12525
1062,13588,12525
1062,13588,12525
1062,13588,12525
1062,13588,12525
1062,13588,12525
1062,13588,12525
1062,13588,12525
1062,13588,12525
1062,13588,12525
962,13588,12625
962,13588,12625
962,13588,12625
962,13588,12625
962,13588,12625
962,13588,12625
962,13588,12625
962,13588,12625
962,13588,12625
962,13588,12625
862,13588,12725
862,13588,12725
862,13588,12725
862,13588,12725
862,13588,12725
862,13588,12725
862,13588,12725
862,13588,12725
862,13588,12725
862,13588,12725
862,13588,12725
862,13588,12725
762,13588,12825
762,13588,12825
762,13588,12825
762,13588,12825
762,13588,12825
762,13588,12825
762,13588,12825
762,13588,12825
762,13588,12825
662,13588,12925
662,13588,12925
662,13588,12925
662,13588,12925
662,13588,12925
662,13588,12925
662,13588,12925
662,13588,12925
662,13588,12925
662,13588,12925
562,13588,13025
562,13588,13025
562,13588,13025
562,13588,13025
562,13588,13025
562,13588,13025
562,13588,13025
562,13588,13025
562,13588,13025
562,13588,13025
462,13588,13125
462,13588,13125
462,13588,13125
462,13588,13125
462,13588,13125
462,13588,13125
462,13588,13125
462,13588,13125
462,13588,13125
462,13588,13125
462,13588,13125
362,13588,13225
362,13588,13225
362,13588,13225
362,13588,13225
362,13588,13225
362,13588,13225
362,13588,13225
362,13588,13225
362,13588,13225
262,13588,13325
262,13588,13325
262,13588,13325
262,13588,13325
262,13588,13325
262,13588,13325
262,13588,13325
262,13588,13325
262,13588,13325
262,13588,13325
162,13588,13425
162,13588,13425
162,13588,13425
162,13588,13425
162,13588,13425
162,13588,13425
162,13588,13425
162,13588,13425
162,13588,13425
62,13588,13525
62,13588,13525
62,13588,13525
62,13588,13525
62,13588,13525
62,13588,13525
62,13588,13525
62,13588,13525
-38,13588,13625
-38,13588,13625
-38,13588,13625
-38,13588,13625
-38,13588,13625
-38,13588,13625
-38,13588,13625
-38,13588,13625
-38,13588,13625
-38,13588,13625
-138,13588,13725
-138,13588,13725
-138,13588,13725
-138,13588,13725
-138,13588,13725
-138,13588,13725
-138,13588,13725
-138,13588,13725
-138,13588,13725
-138,13588,13725
-238,13588,13825
-238,13588,13825
-238,13588,13825
-238,13588,13825
-238,13588,13825
-238,13588,13825
-238,13588,13825
-238,13588,13825
-338,13588,13925
-338,13588,13925
-338,13588,13925
-338,13588,13925
-338,13588,13925
-338,13588,13925
-338,13588,13925
-338,13588,13925
-438,13588,14025
