Net,P1Score,P2Score
4200,15675,11475
4200,15675,11475
4200,15675,11475
4200,15675,11475
4200,15675,11475
4200,15675,11475
4200,16112,11912
4200,16112,11912
4200,16112,11912
3762,16112,12350
3762,16112,12350
3325,16112,12788
2888,16112,13225
2450,16550,14100
1575,16550,14975
1138,16550,15412
788,16550,15762
350,16550,16200
1225,17425,16200
338,17425,17088
-212,17425,17638
-762,17675,18438
12,18550,18538
-700,18988,19688
-600,19088,19688
-550,19488,20038
-250,19888,20138
-600,19888,20488
-850,19988,20838
-1088,20288,21375
-1538,20388,21925
-1650,20925,22575
-1550,21025,22575
-2088,21025,23112
-2775,21125,23900
-2588,21662,24250
-2588,21662,24250
-3388,21662,25050
-3738,21662,25400
-3300,22100,25400
-3562,22538,26100
-3562,22538,26100
-3912,22538,26450
-4262,22538,26800
-4162,22638,26800
-4512,22638,27150
