Net,P1Score,P2Score
3500,11488,7988
3500,11488,7988
3500,11488,7988
3550,11538,7988
3650,11638,7988
3262,11688,8425
3075,11938,8862
3275,12238,8962
3525,12588,9062
3338,12988,9650
3050,13288,10238
3050,13588,10538
3350,13938,10588
3550,14338,10788
3900,14888,10988
4100,15138,11038
3812,15438,11625
4162,15788,11625
4750,16475,11725
4750,16625,11875
4900,16925,12025
4950,17075,12125
5100,17275,12175
5250,17525,12275
5550,17825,12275
5600,18025,12425
5750,18225,12475
5650,18325,12675
5900,18575,12675
6150,18925,12775
6300,19075,12775
6550,19325,12775
6700,19475,12775
