Net,P1Score,P2Score
-4100,8938,13038
-4100,8938,13038
-4100,8938,13038
-4100,8938,13038
-4275,8938,13212
-4450,8938,13388
-4625,8938,13562
-4600,9375,13975
-4300,9812,14112
-4650,10250,14900
-4725,10450,15175
-4700,10888,15588
-4638,11088,15725
-4500,11225,15725
-4712,11562,16275
-5012,11700,16712
-5012,11975,16988
-5150,11975,17125
-5862,11975,17838
-5662,12588,18250
-6375,12588,18962
-6312,12788,19100
-6312,12788,19100
-6612,12925,19538
-7538,13125,20662
-7975,13125,21100
-7775,13325,21100
-8650,13325,21975
