Net,P1Score,P2Score
12,6812,6800
12,6812,6800
12,6812,6800
12,6812,6800
12,6812,6800
12,6812,6800
12,6812,6800
12,6812,6800
-88,6812,6900
-188,6812,7000
-50,6950,7000
-12,7088,7100
25,7362,7338
438,7912,7475
338,8188,7850
550,8875,8325
862,9388,8525
900,9625,8725
838,9762,8925
1250,10412,9162
1425,10688,9262
1600,11200,9600
1600,11338,9738
1600,11338,9738
1938,11812,9875
1975,11950,9975
1975,12088,10112
2212,12325,10112
2350,12562,10212
2112,12700,10588
2312,12900,10588
2612,13200,10588
2612,13200,10588
2750,13338,10588
2750,13475,10725
2888,13612,10725
