Net,P1Score,P2Score
1312,9900,8588
1312,9900,8588
1312,9900,8588
1312,9900,8588
1312,9900,8588
1312,9900,8588
1212,9900,8688
1212,9900,8688
912,9900,8988
812,9900,9088
1050,10338,9288
750,10338,9588
650,10338,9688
988,10775,9788
2138,12225,10088
1738,12225,10488
2075,12662,10588
2788,13975,11188
2788,14175,11388
3900,15488,11588
3900,15488,11588
3875,15762,11888
3912,15900,11988
4050,16138,12088
4325,16412,12088
4362,16550,12188
4538,16925,12388
4438,16925,12488
5150,17638,12488
5325,17912,12588
5325,17912,12588
5362,18050,12688
5362,18050,12688
5362,18050,12688
5362,18050,12688
5262,18050,12788
5162,18050,12888
5162,18050,12888
5162,18050,12888
5162,18050,12888
5062,18050,12988
5062,18050,12988
5062,18050,12988
4962,18050,13088
4962,18050,13088
4962,18050,13088
4962,18050,13088
4962,18050,13088
4862,18050,13188
4862,18050,13188
4862,18050,13188
4862,18050,13188
4762,18050,13288
4762,18050,13288
4762,18050,13288
4762,18050,13288
4662,18050,13388
4662,18050,13388
4662,18050,13388
4662,18050,13388
4562,18050,13488
4562,18050,13488
4562,18050,13488
4562,18050,13488
4462,18050,13588
4462,18050,13588
4462,18050,13588
4462,18050,13588
4362,18050,13688
4362,18050,13688
4362,18050,13688
4362,18050,13688
4262,18050,13788
4262,18050,13788
4262,18050,13788
4262,18050,13788
4262,18050,13788
4162,18050,13888
4162,18050,13888
4162,18050,13888
4162,18050,13888
4062,18050,13988
4062,18050,13988
4062,18050,13988
4062,18050,13988
3962,18050,14088
3962,18050,14088
3862,18050,14188
3862,18050,14188
3862,18050,14188
3862,18050,14188
3762,18050,14288
3762,18050,14288
3762,18050,14288
3762,18050,14288
3762,18050,14288
3662,18050,14388
3662,18050,14388
3662,18050,14388
3662,18050,14388
3562,18050,14488
3562,18050,14488
3562,18050,14488
3562,18050,14488
3462,18050,14588
3462,18050,14588
3462,18050,14588
3462,18050,14588
3362,18050,14688
3362,18050,14688
3262,18050,14788
3262,18050,14788
3262,18050,14788
3262,18050,14788
3262,18050,14788
3162,18050,14888
3162,18050,14888
3162,18050,14888
3162,18050,14888
3062,18050,14988
3062,18050,14988
2962,18050,15088
2962,18050,15088
2962,18050,15088
2962,18050,15088
2862,18050,15188
2862,18050,15188
2862,18050,15188
2862,18050,15188
2762,18050,15288
2762,18050,15288
2762,18050,15288
2762,18050,15288
2662,18050,15388
2662,18050,15388
2662,18050,15388
2662,18050,15388
2662,18050,15388
2562,18050,15488
2562,18050,15488
2562,18050,15488
2562,18050,15488
2462,18050,15588
2462,18050,15588
2462,18050,15588
2462,18050,15588
2362,18050,15688
2362,18050,15688
2362,18050,15688
2362,18050,15688
2262,18050,15788
2262,18050,15788
2262,18050,15788
2262,18050,15788
2162,18050,15888
2162,18050,15888
2162,18050,15888
2162,18050,15888
2162,18050,15888
2062,18050,15988
2062,18050,15988
2062,18050,15988
2062,18050,15988
1962,18050,16088
1962,18050,16088
1962,18050,16088
1962,18050,16088
1862,18050,16188
1862,18050,16188
1862,18050,16188
1862,18050,16188
1762,18050,16288
1762,18050,16288
1762,18050,16288
1762,18050,16288
1662,18050,16388
1662,18050,16388
1662,18050,16388
1662,18050,16388
1662,18050,16388
1562,18050,16488
1562,18050,16488
1562,18050,16488
1562,18050,16488
1462,18050,16588
1462,18050,16588
1462,18050,16588
1462,18050,16588
1362,18050,16688
1362,18050,16688
1362,18050,16688
1362,18050,16688
1262,18050,16788
1262,18050,16788
1262,18050,16788
1262,18050,16788
1162,18050,16888
1162,18050,16888
1162,18050,16888
1162,18050,16888
1062,18050,16988
1062,18050,16988
1062,18050,16988
1062,18050,16988
962,18050,17088
962,18050,17088
962,18050,17088
962,18050,17088
862,18050,17188
862,18050,17188
862,18050,17188
862,18050,17188
862,18050,17188
762,18050,17288
662,18050,17388
662,18050,17388
662,18050,17388
662,18050,17388
562,18050,17488
462,18050,17588
462,18050,17588
462,18050,17588
462,18050,17588
362,18050,17688
362,18050,17688
362,18050,17688
362,18050,17688
362,18050,17688
262,18050,17788
262,18050,17788
262,18050,17788
162,18050,17888
162,18050,17888
162,18050,17888
162,18050,17888
162,18050,17888
62,18050,17988
62,18050,17988
62,18050,17988
62,18050,17988
-38,18050,18088
-38,18050,18088
-38,18050,18088
-38,18050,18088
-138,18050,18188
-138,18050,18188
-138,18050,18188
-138,18050,18188
-238,18050,18288
-238,18050,18288
-338,18050,18388
-338,18050,18388
-338,18050,18388
-338,18050,18388
-438,18050,18488
