Net,P1Score,P2Score
-7312,3850,11162
-7312,3850,11162
-7312,3850,11162
-7312,3850,11162
-7312,3850,11162
-7312,3850,11162
-7312,3850,11162
-7138,4025,11162
-7138,4025,11162
-6888,4375,11262
-6850,4512,11362
-7050,4512,11562
-7250,4512,11762
-7700,4512,12212
-7800,4512,12312
-7900,4512,12412
-8100,4512,12612
-8200,4512,12712
-8400,4512,12912
-8600,4512,13112
-8700,4512,13212
-8900,4512,13412
-9000,4512,13512
-9200,4512,13712
-9300,4512,13812
-9400,4512,13912
-9600,4512,14112
-9700,4512,14212
-9900,4512,14412
-10000,4512,14512
-10100,4512,14612
-10300,4512,14812
-10400,4512,14912
-10500,4512,15012
