Net,P1Score,P2Score
12,9912,9900
12,9912,9900
12,9912,9900
62,9962,9900
112,10012,9900
262,10162,9900
262,10162,9900
512,10412,9900
712,10612,9900
400,10712,10312
238,10962,10725
488,11212,10725
362,11462,11100
512,11612,11100
612,11712,11100
712,11812,11100
838,12212,11375
1138,12512,11375
675,12562,11888
788,12812,12025
1038,13062,12025
725,13162,12438
700,13412,12712
675,13662,12988
738,13962,13225
750,14112,13362
712,14212,13500
488,14262,13775
325,14512,14188
488,14812,14325
450,14912,14462
362,14962,14600
612,15212,14600
725,15462,14738
788,15662,14875
750,15762,15012
600,15812,15212
750,15962,15212
800,16112,15312
762,16212,15450
725,16312,15588
738,16462,15725
462,16562,16100
388,16762,16375
450,16962,16512
450,16962,16512
312,16962,16650
0,17062,17062
0,17062,17062
-125,17212,17338
-262,17212,17475
-162,17312,17475
-525,17362,17888
-475,17412,17888
-750,17412,18162
-750,17412,18162
-788,17512,18300
-962,17612,18575
-812,17762,18575
-812,17762,18575
-950,17762,18712
-1038,17812,18850
-1125,17862,18988
-1262,17862,19125
-1262,17862,19125
-1400,17862,19262
-1488,17912,19400
-1488,17912,19400
-1488,17912,19400
-1488,17912,19400
-1488,17912,19400
-1438,17962,19400
-1712,17962,19675
-1712,17962,19675
-1850,17962,19812
