Net,P1Score,P2Score
25,12650,12625
25,12650,12625
25,12650,12625
25,12650,12625
25,12650,12625
-412,12650,13062
-312,12750,13062
-600,13338,13938
-450,13488,13938
-738,13638,14375
-538,13838,14375
-288,14525,14812
-38,14775,14812
938,15750,14812
300,15988,15688
438,16562,16125
575,17138,16562
1012,17712,16700
1425,18125,16700
1562,18838,17275
1700,18975,17275
2250,19525,17275
2388,19662,17275
3100,20375,17275
3375,20650,17275
3950,21225,17275
3950,21225,17275
3950,21225,17275
3950,21225,17275
3950,21225,17275
4175,21450,17275
3962,21675,17712
4412,22125,17712
4500,22350,17850
4725,22575,17850
4950,22800,17850
5400,23250,17850
5188,23475,18288
5412,23700,18288
5200,23925,18725
5425,24150,18725
5650,24375,18725
6100,24825,18725
6100,24825,18725
6550,25275,18725
