Net,P1Score,P2Score
0,14750,14750
0,14750,14750
0,14750,14750
138,14888,14750
412,15162,14750
-25,15438,15462
425,15888,15462
1050,16512,15462
1750,17212,15462
1750,17212,15462
3012,18612,15600
3362,18962,15600
3450,19488,16038
3062,19925,16862
3588,20450,16862
4025,20888,16862
5075,21938,16862
6300,23162,16862
6300,23162,16862
7088,23950,16862
7962,24825,16862
7962,24825,16862
8838,25700,16862
8838,25700,16862
9712,26575,16862
9712,26575,16862
9062,26800,17738
8850,27025,18175
9300,27475,18175
9300,27475,18175
9750,27925,18175
9975,28150,18175
10425,28600,18175
10212,28825,18612
10662,29275,18612
10888,29500,18612
