Net,P1Score,P2Score
4088,15575,11488
4088,15575,11488
4088,15575,11488
4088,15575,11488
4088,15575,11488
4088,15712,11625
4088,15712,11625
4550,16175,11625
4962,16588,11625
5200,17000,11800
5300,17275,11975
5675,17825,12150
6362,18512,12150
6462,18788,12325
7075,19750,12675
7275,20300,13025
7038,20850,13812
7550,21538,13988
8512,22500,13988
8612,22912,14300
9438,23875,14438
9850,24288,14438
10262,24700,14438
11388,25825,14438
11662,26100,14438
12488,26925,14438
12625,27062,14438
