Net,P1Score,P2Score
1400,14162,12762
1400,14162,12762
1400,14162,12762
1400,14162,12762
1150,14162,13012
150,14162,14012
-50,14162,14212
-100,14162,14262
-62,14338,14400
-1062,14488,15550
-1838,14588,16425
-1525,14900,16425
-1250,15175,16425
-925,15500,16425
-688,15738,16425
-638,15788,16425
-200,16225,16425
238,16662,16425
675,17100,16425
1112,17538,16425
1550,17975,16425
1988,18412,16425
2425,18850,16425
2862,19288,16425
3300,19725,16425
3738,20162,16425
4175,20600,16425
4612,21038,16425
5050,21475,16425
5150,21575,16425
5300,21725,16425
5350,21775,16425
5838,22262,16425
5988,22412,16425
6038,22462,16425
6475,22900,16425
6912,23338,16425
7350,23775,16425
