Net,P1Score,P2Score
-6825,4150,10975
-6825,4150,10975
-6825,4150,10975
-6825,4150,10975
-6875,4150,11025
-6950,4150,11100
-6825,4350,11175
-6900,4350,11250
-6875,4450,11325
-6925,4450,11375
-7000,4450,11450
-7075,4450,11525
-7150,4450,11600
-7225,4450,11675
-7300,4450,11750
-7375,4450,11825
-7425,4450,11875
-7500,4450,11950
-7775,4450,12225
-7850,4450,12300
-7925,4450,12375
-8025,4450,12475
-8100,4450,12550
-8150,4450,12600
-8250,4450,12700
-8325,4450,12775
-8400,4450,12850
-8475,4450,12925
-8575,4450,13025
-8650,4450,13100
-8700,4450,13150
-8800,4450,13250
-8875,4450,13325
-8950,4450,13400
-9050,4450,13500
-9125,4450,13575
-9200,4450,13650
-9250,4450,13700
-9350,4450,13800
-9425,4450,13875
-9500,4450,13950
-9600,4450,14050
-9675,4450,14125
-9750,4450,14200
-9800,4450,14250
-9900,4450,14350
-9975,4450,14425
-10050,4450,14500
-10125,4450,14575
-10200,4450,14650
-10275,4450,14725
-10325,4450,14775
-10425,4450,14875
-10500,4450,14950
-10575,4450,15025
-10650,4450,15100
-10675,4450,15125
