Net,P1Score,P2Score
4050,12950,8900
4050,12950,8900
4050,12950,8900
4050,12950,8900
3925,13000,9075
3838,13050,9212
2838,13150,10312
2662,13250,10588
1525,13350,11825
1212,13450,12238
350,13550,13200
125,13600,13475
-425,13600,14025
-1062,13650,14712
-1325,13800,15125
-1738,13800,15538
-2050,13900,15950
-2988,13950,16938
-3212,14000,17212
-3875,14050,17925
-4100,14100,18200
-4100,14100,18200
-4675,14100,18775
-4575,14200,18775
-5012,14200,19212
-5012,14200,19212
-4962,14250,19212
-5350,14300,19650
-5300,14350,19650
-5688,14400,20088
-5638,14450,20088
-5638,14450,20088
-5975,14550,20525
-6425,14550,20975
-6812,14600,21412
-6812,14600,21412
-6812,14600,21412
-7250,14600,21850
