Net,P1Score,P2Score
-12,7275,7288
-12,7275,7288
-12,7275,7288
-12,7275,7288
-112,7275,7388
-112,7275,7388
-212,7275,7488
-338,7275,7612
112,7825,7712
338,8100,7762
738,8650,7912
688,8650,7962
538,8650,8112
850,9062,8212
1050,9338,8288
1525,9888,8362
1912,10300,8388
2000,10438,8438
2125,10712,8588
2350,10988,8638
2275,10988,8712
2450,11262,8812
2562,11400,8838
2600,11538,8938
2662,11675,9012
2912,11950,9038
2888,11950,9062
2862,11950,9088
2875,12088,9212
3125,12362,9238
3262,12500,9238
3212,12500,9288
3062,12500,9438
3200,12638,9438
3188,12775,9588
3462,13050,9588
3550,13188,9638
3662,13325,9662
3775,13462,9688
3750,13462,9712
4025,13738,9712
3950,13738,9788
4038,13875,9838
4125,14012,9888
4125,14012,9888
4125,14012,9888
4262,14150,9888
4400,14288,9888
4375,14288,9912
4375,14288,9912
4512,14425,9912
4650,14562,9912
