Net,P1Score,P2Score
-2800,10388,13188
-2800,10388,13188
-2800,10388,13188
-2800,10388,13188
-3012,10525,13538
-3000,11238,14238
-3875,11238,15112
-4512,11650,16162
-4725,11888,16612
-4288,12525,16812
-4250,12662,16912
-4300,13062,17362
-4912,13300,18212
-5112,13500,18612
-5312,13700,19012
-5350,14000,19350
-6088,14100,20188
-6088,14300,20388
-6725,14400,21125
-7025,14400,21425
-7662,14500,22162
-7862,14500,22362
-8150,14500,22650
-8388,14600,22988
-8625,14600,23225
-8725,14600,23325
-8975,14600,23575
